date,price_spain,price_france,price_portugal,spread_fr_es,spread_pt_es
2021-08-11,113.99416666666667,99.16541666666666,113.99416666666667,-14.828750000000014,0.0
2021-08-12,115.82666666666667,104.93791666666668,115.82666666666667,-10.888749999999987,0.0
2021-08-13,117.29166666666667,93.66416666666667,117.29166666666667,-23.627499999999998,0.0
2021-08-14,114.63333333333333,70.06666666666666,114.63333333333333,-44.56666666666666,0.0
2021-08-15,110.02291666666667,51.77791666666667,110.02291666666667,-58.245000000000005,0.0
2021-08-16,88.92458333333333,47.40083333333333,88.92458333333333,-41.52375,0.0
2021-08-17,89.49958333333332,66.75791666666667,89.49958333333332,-22.741666666666646,0.0
2021-08-18,105.40375,80.12666666666667,106.79416666666667,-25.277083333333337,1.3904166666666669
2021-08-19,113.40416666666665,94.46625,113.40416666666665,-18.937916666666652,0.0
2021-08-20,117.13916666666667,101.055,117.13916666666667,-16.08416666666666,0.0
2021-08-21,110.14041666666667,91.46291666666667,110.14041666666667,-18.677499999999995,0.0
2021-08-22,100.50916666666666,75.78541666666666,100.50916666666666,-24.723749999999995,0.0
2021-08-23,99.755,90.89458333333334,99.755,-8.860416666666652,0.0
2021-08-24,102.06333333333333,78.99416666666667,102.06333333333333,-23.06916666666666,0.0
2021-08-25,116.73375,86.28708333333333,116.73375,-30.446666666666673,0.0
2021-08-26,122.75666666666666,93.20208333333333,122.75666666666666,-29.554583333333326,0.0
2021-08-27,118.99416666666667,96.02791666666667,118.99416666666667,-22.966250000000002,0.0
2021-08-28,110.22000000000001,74.0175,110.22000000000001,-36.202500000000015,0.0
2021-08-29,102.03416666666668,70.87708333333333,102.03416666666668,-31.157083333333347,0.0
2021-08-30,124.45125,106.85791666666667,124.45125,-17.593333333333334,0.0
2021-08-31,130.53041666666667,108.17083333333333,130.53041666666667,-22.359583333333333,0.0
2021-09-01,132.465,104.34375,132.465,-28.121250000000003,0.0
2021-09-02,140.22708333333333,107.18624999999999,140.22708333333333,-33.04083333333334,0.0
2021-09-03,137.70000000000002,110.11583333333333,137.70000000000002,-27.58416666666669,0.0
2021-09-04,134.89458333333332,107.35000000000001,134.89458333333332,-27.544583333333307,0.0
2021-09-05,128.69625,98.95666666666666,128.69625,-29.73958333333333,0.0
2021-09-06,132.645,123.98416666666667,132.645,-8.660833333333343,0.0
