date,demand_mwh_day,demand_mean_mw,demand_peak_mw,demand_peak_hour
2020-09-26,573398.0,23891.583333333332,27073.0,11
2020-09-27,534219.0,22259.125,26485.0,19
2020-09-28,636842.0,26535.083333333332,30413.0,11
2020-09-29,658000.0,27416.666666666668,31312.0,18
2020-09-30,661515.0,27563.125,31218.0,10
2020-10-01,667446.0,27810.25,31804.0,18
2020-10-02,659639.0,27484.958333333332,31780.0,11
2020-10-03,576111.0,24004.625,27362.0,11
2020-10-04,541739.0,22572.458333333332,26967.0,19
2020-10-05,647417.0,26975.708333333332,31707.0,18
2020-10-06,662741.0,27614.208333333332,31898.0,18
2020-10-07,667776.0,27824.0,32086.0,18
2020-10-08,669923.0,27913.458333333332,31983.0,18
2020-10-09,648778.0,27032.416666666668,30901.0,11
2020-10-10,576970.0,24040.416666666668,27155.0,11
2020-10-11,534847.0,22285.291666666668,25999.0,19
2020-10-12,543596.0,22649.833333333332,27285.0,19
2020-10-13,646100.0,26920.833333333332,31415.0,18
2020-10-14,667835.0,27826.458333333332,32230.0,18
2020-10-15,671665.0,27986.041666666668,32415.0,18
2020-10-16,668227.0,27842.791666666668,31742.0,10
2020-10-17,599243.0,24968.458333333332,28405.0,19
2020-10-18,554272.0,23094.666666666668,27830.0,19
2020-10-19,659930.0,27497.083333333332,32459.0,18
2020-10-20,677956.0,28248.166666666668,33261.0,18
2020-10-21,673874.0,28078.083333333332,32456.0,18
2020-10-22,674503.0,28104.291666666668,32628.0,18
2020-10-23,662719.0,27613.291666666668,31753.0,10
2020-10-24,587683.0,24486.791666666668,27975.0,19
2020-10-25,550674.0,22944.75,27627.0,19
2020-10-26,657750.0,27406.25,32836.0,19
2020-10-27,676561.0,28190.041666666668,33355.0,19
2020-10-28,681571.0,28398.791666666668,33197.0,19
2020-10-29,683161.0,28465.041666666668,32987.0,19
2020-10-30,673302.0,28054.25,31955.0,19
2020-10-31,598097.0,24920.708333333332,28632.0,19
2020-11-01,549967.0,22915.291666666668,26820.0,19
2020-11-02,618689.0,25778.708333333332,30584.0,19
2020-11-03,668828.0,27867.833333333332,32613.0,18
2020-11-04,692366.0,28848.583333333332,33511.0,18
2020-11-05,695887.0,28995.291666666668,33249.0,19
2020-11-06,674639.0,28109.958333333332,31980.0,11
2020-11-07,601343.0,25055.958333333332,28431.0,12
2020-11-08,554192.0,23091.333333333332,27227.0,19
2020-11-09,658145.0,27422.708333333332,32143.0,18
2020-11-10,680546.0,28356.083333333332,32512.0,19
2020-11-11,672855.0,28035.625,33079.0,19
2020-11-12,687228.0,28634.5,33003.0,18
2020-11-13,681393.0,28391.375,32250.0,11
2020-11-14,610624.0,25442.666666666668,28714.0,19
2020-11-15,556957.0,23206.541666666668,27559.0,19
2020-11-16,662497.0,27604.041666666668,32234.0,18
2020-11-17,681604.0,28400.166666666668,32778.0,19
2020-11-18,687285.0,28636.875,32824.0,19
2020-11-19,681479.0,28394.958333333332,32491.0,19
2020-11-20,677653.0,28235.541666666668,32044.0,9
2020-11-21,613512.0,25563.0,29148.0,19
2020-11-22,581532.0,24230.5,29101.0,19
2020-11-23,700010.0,29167.083333333332,34327.0,18
2020-11-24,725144.0,30214.333333333332,35168.0,18
2020-11-25,732151.0,30506.291666666668,35272.0,18
2020-11-26,728264.0,30344.333333333332,34875.0,18
2020-11-27,720830.0,30034.583333333332,34394.0,12
2020-11-28,641409.0,26725.375,30332.0,19
2020-11-29,599616.0,24984.0,29909.0,19
2020-11-30,713490.0,29728.75,34927.0,18
2020-12-01,717750.0,29906.25,34693.0,19
2020-12-02,724651.0,30193.791666666668,35290.0,19
2020-12-03,744326.0,31013.583333333332,36252.0,19
2020-12-04,748842.0,31201.75,35551.0,10
2020-12-05,679990.0,28332.916666666668,32641.0,19
2020-12-06,635905.0,26496.041666666668,31772.0,19
2020-12-07,668409.0,27850.375,32316.0,19
2020-12-08,647180.0,26965.833333333332,32632.0,19
2020-12-09,761593.0,31733.041666666668,37508.0,19
2020-12-10,765613.0,31900.541666666668,36737.0,18
2020-12-11,744168.0,31007.0,35442.0,9
2020-12-12,645498.0,26895.75,30448.0,19
2020-12-13,610912.0,25454.666666666668,30559.0,20
2020-12-14,726878.0,30286.583333333332,35246.0,19
2020-12-15,727712.0,30321.333333333332,35508.0,19
2020-12-16,598466.0,24936.083333333332,36142.0,19
2020-12-17,746267.0,31094.458333333332,35613.0,19
2020-12-18,742096.0,30920.666666666668,35120.0,9
2020-12-19,662881.0,27620.041666666668,31144.0,19
2020-12-20,615875.0,25661.458333333332,30742.0,20
2020-12-21,718482.0,29936.75,34869.0,19
2020-12-22,716391.0,29849.625,34455.0,19
2020-12-23,695076.0,28961.5,33177.0,9
2020-12-24,607848.0,25327.0,29561.0,18
2020-12-25,542574.0,22607.25,27892.0,20
2020-12-26,606921.0,25288.375,30493.0,20
2020-12-27,612882.0,25536.75,31454.0,20
2020-12-28,692530.0,28855.416666666668,34096.0,19
2020-12-29,697867.0,29077.791666666668,34249.0,19
2020-12-30,696166.0,29006.916666666668,34007.0,19
2020-12-31,646686.0,26945.25,32377.0,18
2021-01-01,573483.0,23895.125,29664.0,20
2021-01-02,643531.0,26813.791666666668,32676.0,20
2021-01-03,652858.0,27202.416666666668,33743.0,19
2021-01-04,759889.0,31662.041666666668,37378.0,19
2021-01-05,767193.0,31966.375,37310.0,9
2021-01-06,666313.0,27763.041666666668,33743.0,20
2021-01-07,824781.0,34365.875,40729.0,13
2021-01-08,837658.0,34902.416666666664,41445.0,12
2021-01-09,739565.0,30815.208333333332,35693.0,20
2021-01-10,702151.0,29256.291666666668,35501.0,19
2021-01-11,818937.0,34122.375,40850.0,19
2021-01-12,845584.0,35232.666666666664,41615.0,19
2021-01-13,843494.0,35145.583333333336,40844.0,19
2021-01-14,838890.0,34953.75,40961.0,19
2021-01-15,828739.0,34530.791666666664,40325.0,9
2021-01-16,735129.0,30630.375,35475.0,19
2021-01-17,684001.0,28500.041666666668,34786.0,20
2021-01-18,805079.0,33544.958333333336,39553.0,19
2021-01-19,817422.0,34059.25,40088.0,19
2021-01-20,816904.0,34037.666666666664,39655.0,18
2021-01-21,789310.0,32887.916666666664,37734.0,10
2021-01-22,764563.0,31856.791666666668,36571.0,9
2021-01-23,687924.0,28663.5,32842.0,19
2021-01-24,629406.0,26225.25,31451.0,19
2021-01-25,748617.0,31192.375,36259.0,18
2021-01-26,742995.0,30958.125,35458.0,10
2021-01-27,722509.0,30104.541666666668,34493.0,10
2021-01-28,714474.0,29769.75,33913.0,10
2021-01-29,699387.0,29141.125,33238.0,10
2021-01-30,639368.0,26640.333333333332,30196.0,12
2021-01-31,602657.0,25110.708333333332,29927.0,19
2021-02-01,702961.0,29290.041666666668,34047.0,19
2021-02-02,714473.0,29769.708333333332,34219.0,19
2021-02-03,710951.0,29622.958333333332,33865.0,19
2021-02-04,710906.0,29621.083333333332,33924.0,19
2021-02-05,709866.0,29577.75,33676.0,9
2021-02-06,639669.0,26652.875,30294.0,12
2021-02-07,605684.0,25236.833333333332,30613.0,20
2021-02-08,724705.0,30196.041666666668,35181.0,19
2021-02-09,756849.0,31535.375,36336.0,19
2021-02-10,738850.0,30785.416666666668,34933.0,9
2021-02-11,727360.0,30306.666666666668,34612.0,19
2021-02-12,714869.0,29786.208333333332,34093.0,10
2021-02-13,634648.0,26443.666666666668,29885.0,20
2021-02-14,603730.0,25155.416666666668,30210.0,19
2021-02-15,713499.0,29729.125,34550.0,19
2021-02-16,721933.0,30080.541666666668,34371.0,19
2021-02-17,719144.0,29964.333333333332,34306.0,19
2021-02-18,724333.0,30180.541666666668,34579.0,19
2021-02-19,714991.0,29791.291666666668,34092.0,8
2021-02-20,639780.0,26657.5,30298.0,19
2021-02-21,609076.0,25378.166666666668,30615.0,19
2021-02-22,716200.0,29841.666666666668,34623.0,19
2021-02-23,720226.0,30009.416666666668,34502.0,19
2021-02-24,716582.0,29857.583333333332,34094.0,19
2021-02-25,715084.0,29795.166666666668,34219.0,19
2021-02-26,710229.0,29592.875,33607.0,10
2021-02-27,634134.0,26422.25,29960.0,20
2021-02-28,594363.0,24765.125,29551.0,20
2021-03-01,698320.0,29096.666666666668,34706.0,19
2021-03-02,717788.0,29907.833333333332,34780.0,19
2021-03-03,715652.0,29818.833333333332,34540.0,19
2021-03-04,709190.0,29549.583333333332,34013.0,19
2021-03-05,704281.0,29345.041666666668,33936.0,9
2021-03-06,626982.0,26124.25,30126.0,19
2021-03-07,593037.0,24709.875,29933.0,19
2021-03-08,710978.0,29624.083333333332,34962.0,19
2021-03-09,727485.0,30311.875,35039.0,19
2021-03-10,719321.0,29971.708333333332,34772.0,19
2021-03-11,707767.0,29490.291666666668,33868.0,19
2021-03-12,696846.0,29035.25,33257.0,8
2021-03-13,616897.0,25704.041666666668,29573.0,20
2021-03-14,580984.0,24207.666666666668,29141.0,20
2021-03-15,690571.0,28773.791666666668,33852.0,19
2021-03-16,701546.0,29231.083333333332,33898.0,19
2021-03-17,700532.0,29188.833333333332,33891.0,19
2021-03-18,708209.0,29508.708333333332,34399.0,19
2021-03-19,672156.0,28006.5,32197.0,19
2021-03-20,637747.0,26572.791666666668,30880.0,20
2021-03-21,602232.0,25093.0,30212.0,20
2021-03-22,704518.0,29354.916666666668,34681.0,19
2021-03-23,708738.0,29530.75,34527.0,19
2021-03-24,700429.0,29184.541666666668,33880.0,19
2021-03-25,690777.0,28782.375,33336.0,19
2021-03-26,683724.0,28488.5,32330.0,9
2021-03-27,615397.0,25641.541666666668,29100.0,20
2021-03-28,569003.0,23708.458333333332,28528.0,19
2021-03-29,663312.0,27638.0,32279.0,9
2021-03-30,665129.0,27713.708333333332,31353.0,11
2021-03-31,649165.0,27048.541666666668,30842.0,9
2021-04-01,572910.0,23871.25,27492.0,19
2021-04-02,529193.0,22049.708333333332,25980.0,19
2021-04-03,549714.0,22904.75,27494.0,19
2021-04-04,525076.0,21878.166666666668,26424.0,19
2021-04-05,575881.0,23995.041666666668,28904.0,19
2021-04-06,649455.0,27060.625,31662.0,19
2021-04-07,671189.0,27966.208333333332,32493.0,19
2021-04-08,678797.0,28283.208333333332,32317.0,8
2021-04-09,677082.0,28211.75,32325.0,10
2021-04-10,602629.0,25109.541666666668,28699.0,19
2021-04-11,561238.0,23384.916666666668,28265.0,19
2021-04-12,661383.0,27557.625,31814.0,19
2021-04-13,683223.0,28467.625,32834.0,19
2021-04-14,681276.0,28386.5,32573.0,8
2021-04-15,685978.0,28582.416666666668,32590.0,10
2021-04-16,677268.0,28219.5,32495.0,8
2021-04-17,604594.0,25191.416666666668,28954.0,19
2021-04-18,561053.0,23377.208333333332,28153.0,19
2021-04-19,667022.0,27792.583333333332,32201.0,19
2021-04-20,678110.0,28254.583333333332,32175.0,19
2021-04-21,676988.0,28207.833333333332,32175.0,10
2021-04-22,680328.0,28347.0,32240.0,10
2021-04-23,652987.0,27207.791666666668,31101.0,8
2021-04-24,586465.0,24436.041666666668,27800.0,19
2021-04-25,556217.0,23175.708333333332,27595.0,19
2021-04-26,661205.0,27550.208333333332,31700.0,10
2021-04-27,670798.0,27949.916666666668,32013.0,10
2021-04-28,665501.0,27729.208333333332,31595.0,10
2021-04-29,665072.0,27711.333333333332,31672.0,10
2021-04-30,653749.0,27239.541666666668,31173.0,8
2021-05-01,538893.0,22453.875,25764.0,19
2021-05-02,533452.0,22227.166666666668,25962.0,19
2021-05-03,633712.0,26404.666666666668,30086.0,11
2021-05-04,657749.0,27406.208333333332,31296.0,10
2021-05-05,656837.0,27368.208333333332,30896.0,8
2021-05-06,654881.0,27286.708333333332,30662.0,8
2021-05-07,647914.0,26996.416666666668,30562.0,10
2021-05-08,578367.0,24098.625,27302.0,9
2021-05-09,541898.0,22579.083333333332,26124.0,19
2021-05-10,640500.0,26687.5,30474.0,10
2021-05-11,652942.0,27205.916666666668,30633.0,11
2021-05-12,654497.0,27270.708333333332,30618.0,10
2021-05-13,659844.0,27493.5,30718.0,11
2021-05-14,652305.0,27179.375,30803.0,10
2021-05-15,582676.0,24278.166666666668,27404.0,11
2021-05-16,549226.0,22884.416666666668,26233.0,19
2021-05-17,640698.0,26695.75,30505.0,11
2021-05-18,662243.0,27593.458333333332,31034.0,11
2021-05-19,665797.0,27741.541666666668,31157.0,11
2021-05-20,665313.0,27721.375,31114.0,10
2021-05-21,657632.0,27401.333333333332,31078.0,11
2021-05-22,583667.0,24319.458333333332,27643.0,11
2021-05-23,543071.0,22627.958333333332,25875.0,19
2021-05-24,624645.0,26026.875,29558.0,11
2021-05-25,653785.0,27241.041666666668,30724.0,11
2021-05-26,660901.0,27537.541666666668,31116.0,11
2021-05-27,662855.0,27618.958333333332,31231.0,10
2021-05-28,655280.0,27303.333333333332,31117.0,10
2021-05-29,591539.0,24647.458333333332,28110.0,11
2021-05-30,552339.0,23014.125,26117.0,20
2021-05-31,657187.0,27382.791666666668,31538.0,11
2021-06-01,667695.0,27820.625,31415.0,11
2021-06-02,667242.0,27801.75,30990.0,11
2021-06-03,664693.0,27695.541666666668,31072.0,11
2021-06-04,658556.0,27439.833333333332,30927.0,11
2021-06-05,586571.0,24440.458333333332,27678.0,11
2021-06-06,545958.0,22748.25,25998.0,20
2021-06-07,663244.0,27635.166666666668,31274.0,11
2021-06-08,689612.0,28733.833333333332,32359.0,11
2021-06-09,698270.0,29094.583333333332,32967.0,11
2021-06-10,706392.0,29433.0,33102.0,11
2021-06-11,697955.0,29081.458333333332,33230.0,11
2021-06-12,625579.0,26065.791666666668,29476.0,10
2021-06-13,588684.0,24528.5,27789.0,20
2021-06-14,711457.0,29644.041666666668,34096.0,11
2021-06-15,727472.0,30311.333333333332,34711.0,11
2021-06-16,722040.0,30085.0,34385.0,11
2021-06-17,693829.0,28909.541666666668,32699.0,11
2021-06-18,679770.0,28323.75,32153.0,11
2021-06-19,607464.0,25311.0,28574.0,10
2021-06-20,560979.0,23374.125,26532.0,20
2021-06-21,665292.0,27720.5,31273.0,11
2021-06-22,674854.0,28118.916666666668,31806.0,11
2021-06-23,665415.0,27725.625,31220.0,10
2021-06-24,633648.0,26402.0,29320.0,11
2021-06-25,663060.0,27627.5,31222.0,11
2021-06-26,612466.0,25519.416666666668,28738.0,11
2021-06-27,572672.0,23861.333333333332,27163.0,20
2021-06-28,674028.0,28084.5,31907.0,11
2021-06-29,692446.0,28851.916666666668,32822.0,11
2021-06-30,707544.0,29481.0,33400.0,11
2021-07-01,713368.0,29723.666666666668,33516.0,11
2021-07-02,714066.0,29752.75,33964.0,11
2021-07-03,646457.0,26935.708333333332,30444.0,11
2021-07-04,612867.0,25536.125,29163.0,20
2021-07-05,731950.0,30497.916666666668,35233.0,11
2021-07-06,731044.0,30460.166666666668,34730.0,11
2021-07-07,708552.0,29523.0,33875.0,12
2021-07-08,701925.0,29246.875,32672.0,11
2021-07-09,710653.0,29610.541666666668,33704.0,11
2021-07-10,655769.0,27323.708333333332,30701.0,11
2021-07-11,625623.0,26067.625,29922.0,20
2021-07-12,726001.0,30250.041666666668,34858.0,12
2021-07-13,705499.0,29395.791666666668,32833.0,11
2021-07-14,703925.0,29330.208333333332,32895.0,11
2021-07-15,710938.0,29622.416666666668,33126.0,11
2021-07-16,718568.0,29940.333333333332,33892.0,12
2021-07-17,662164.0,27590.166666666668,30971.0,12
2021-07-18,623525.0,25980.208333333332,29824.0,20
2021-07-19,738858.0,30785.75,35790.0,12
2021-07-20,750734.0,31280.583333333332,35703.0,12
2021-07-21,758299.0,31595.791666666668,36197.0,11
2021-07-22,769264.0,32052.666666666668,37018.0,12
2021-07-23,758789.0,31616.208333333332,36304.0,12
2021-07-24,668755.0,27864.791666666668,31538.0,12
2021-07-25,612705.0,25529.375,29046.0,20
2021-07-26,711997.0,29666.541666666668,33918.0,11
2021-07-27,724275.0,30178.125,34188.0,12
2021-07-28,735631.0,30651.291666666668,34874.0,11
2021-07-29,744805.0,31033.541666666668,35385.0,11
2021-07-30,737472.0,30728.0,35282.0,11
2021-07-31,641569.0,26732.041666666668,29852.0,12
2021-08-01,577892.0,24078.833333333332,27481.0,20
2021-08-02,661733.0,27572.208333333332,31362.0,12
2021-08-03,680288.0,28345.333333333332,32402.0,11
2021-08-04,690442.0,28768.416666666668,32752.0,11
2021-08-05,698975.0,29123.958333333332,33133.0,12
2021-08-06,692420.0,28850.833333333332,33098.0,11
2021-08-07,630608.0,26275.333333333332,29269.0,12
2021-08-08,578787.0,24116.125,27353.0,20
2021-08-09,657739.0,27405.791666666668,31169.0,12
2021-08-10,675578.0,28149.083333333332,31713.0,11
2021-08-11,698627.0,29109.458333333332,33249.0,12
2021-08-12,718602.0,29941.75,34352.0,12
2021-08-13,723197.0,30133.208333333332,34648.0,12
2021-08-14,691243.0,28801.791666666668,32904.0,12
2021-08-15,650269.0,27094.541666666668,30680.0,20
2021-08-16,694811.0,28950.458333333332,33069.0,12
2021-08-17,690469.0,28769.541666666668,32303.0,12
2021-08-18,685270.0,28552.916666666668,32032.0,12
2021-08-19,683210.0,28467.083333333332,32010.0,12
2021-08-20,683908.0,28496.166666666668,32405.0,12
2021-08-21,638455.0,26602.291666666668,29811.0,12
2021-08-22,604341.0,25180.875,29068.0,19
2021-08-23,703593.0,29316.375,34063.0,12
2021-08-24,708834.0,29534.75,33632.0,12
2021-08-25,700825.0,29201.041666666668,33315.0,11
2021-08-26,710335.0,29597.291666666668,33885.0,11
2021-08-27,713581.0,29732.541666666668,34176.0,12
2021-08-28,638886.0,26620.25,29508.0,11
2021-08-29,590347.0,24597.791666666668,28412.0,19
2021-08-30,687576.0,28649.0,32847.0,12
2021-08-31,707935.0,29497.291666666668,33942.0,11
2021-09-01,702720.0,29280.0,33414.0,11
2021-09-02,694359.0,28931.625,32791.0,11
2021-09-03,692820.0,28867.5,33142.0,11
2021-09-04,623191.0,25966.291666666668,28978.0,19
2021-09-05,591838.0,24659.916666666668,29025.0,19
2021-09-06,717743.0,29905.958333333332,34853.0,11
2021-09-07,731153.0,30464.708333333332,35077.0,11
2021-09-08,713156.0,29714.833333333332,33814.0,11
2021-09-09,718146.0,29922.75,34130.0,11
2021-09-10,702530.0,29272.083333333332,33456.0,11
2021-09-11,622597.0,25941.541666666668,28866.0,19
2021-09-12,591049.0,24627.041666666668,28759.0,19
2021-09-13,697573.0,29065.541666666668,33824.0,11
2021-09-14,704260.0,29344.166666666668,33545.0,11
2021-09-15,697871.0,29077.958333333332,32797.0,11
2021-09-16,682886.0,28453.583333333332,31798.0,10
2021-09-17,672833.0,28034.708333333332,31400.0,11
2021-09-18,597081.0,24878.375,27669.0,11
2021-09-19,550807.0,22950.291666666668,27031.0,19
2021-09-20,650753.0,27114.708333333332,30503.0,19
2021-09-21,652661.0,27194.208333333332,30075.0,11
2021-09-22,658464.0,27436.0,30789.0,10
2021-09-23,660465.0,27519.375,30654.0,11
2021-09-24,655018.0,27292.416666666668,30997.0,11
2021-09-25,590842.0,24618.416666666668,27645.0,19
2021-09-26,547406.0,22808.583333333332,26895.0,19
2021-09-27,652333.0,27180.541666666668,31113.0,18
2021-09-28,668930.0,27872.083333333332,31534.0,11
2021-09-29,670736.0,27947.333333333332,31263.0,11
2021-09-30,664995.0,27708.125,31188.0,18
2021-10-01,660697.0,27529.041666666668,30815.0,10
2021-10-02,585944.0,24414.333333333332,27291.0,18
2021-10-03,546003.0,22750.125,26535.0,19
2021-10-04,627129.0,26130.375,29680.0,18
2021-10-05,645034.0,26876.416666666668,30774.0,18
2021-10-06,658957.0,27456.541666666668,31155.0,18
2021-10-07,654098.0,27254.083333333332,30812.0,18
2021-10-08,646377.0,26932.375,30054.0,11
2021-10-09,575199.0,23966.625,26851.0,18
2021-10-10,534325.0,22263.541666666668,26073.0,19
2021-10-11,582972.0,24290.5,27620.0,18
2021-10-12,542358.0,22598.25,26322.0,18
2021-10-13,637108.0,26546.166666666668,30480.0,18
2021-10-14,640987.0,26707.791666666668,30798.0,18
2021-10-15,647782.0,26990.916666666668,30343.0,18
2021-10-16,579063.0,24127.625,27137.0,18
2021-10-17,541522.0,22563.416666666668,26454.0,19
2021-10-18,644416.0,26850.666666666668,31100.0,18
2021-10-19,660395.0,27516.458333333332,31408.0,18
2021-10-20,658591.0,27441.291666666668,31160.0,18
2021-10-21,653389.0,27224.541666666668,30857.0,18
2021-10-22,645270.0,26886.25,30228.0,10
2021-10-23,576370.0,24015.416666666668,26987.0,18
2021-10-24,539580.0,22482.5,26697.0,19
2021-10-25,639950.0,26664.583333333332,30965.0,18
2021-10-26,658392.0,27433.0,31120.0,18
2021-10-27,656175.0,27340.625,31201.0,18
2021-10-28,655280.0,27303.333333333332,31385.0,18
2021-10-29,658828.0,27451.166666666668,30939.0,18
2021-10-30,591633.0,24651.375,27679.0,11
2021-10-31,539899.0,22495.791666666668,26552.0,19
2021-11-01,548667.0,22861.125,26730.0,19
2021-11-02,643690.0,26820.416666666668,31652.0,18
2021-11-03,667051.0,27793.791666666668,31916.0,18
2021-11-04,676358.0,28181.583333333332,32424.0,19
2021-11-05,680940.0,28372.5,32148.0,18
2021-11-06,618250.0,25760.416666666668,29306.0,19
2021-11-07,583873.0,24328.041666666668,29203.0,19
2021-11-08,682041.0,28418.375,33300.0,19
2021-11-09,691709.0,28821.208333333332,33559.0,19
2021-11-10,703399.0,29308.291666666668,33668.0,19
2021-11-11,703854.0,29327.25,33764.0,19
2021-11-12,697752.0,29073.0,32550.0,18
2021-11-13,619074.0,25794.75,29207.0,19
2021-11-14,579277.0,24136.541666666668,28851.0,19
2021-11-15,689010.0,28708.75,33381.0,18
2021-11-16,712006.0,29666.916666666668,34577.0,19
2021-11-17,712928.0,29705.333333333332,34466.0,19
2021-11-18,719682.0,29986.75,34495.0,19
2021-11-19,716138.0,29839.083333333332,33558.0,19
2021-11-20,644871.0,26869.625,30363.0,19
2021-11-21,595604.0,24816.833333333332,29398.0,19
2021-11-22,712568.0,29690.333333333332,35092.0,18
2021-11-23,736432.0,30684.666666666668,35633.0,19
2021-11-24,748503.0,31187.625,35731.0,19
2021-11-25,749114.0,31213.083333333332,35903.0,19
2021-11-26,744212.0,31008.833333333332,34797.0,19
2021-11-27,676338.0,28180.75,32264.0,19
2021-11-28,644810.0,26867.083333333332,32551.0,19
2021-11-29,745109.0,31046.208333333332,36325.0,19
2021-11-30,755300.0,31470.833333333332,36330.0,19
2021-12-01,759573.0,31648.875,36574.0,18
2021-12-02,760116.0,31671.5,36420.0,19
2021-12-03,753039.0,31376.625,35467.0,19
2021-12-04,673094.0,28045.583333333332,31836.0,19
2021-12-05,628054.0,26168.916666666668,30986.0,19
2021-12-06,633877.0,26411.541666666668,31428.0,19
2021-12-07,675043.0,28126.791666666668,31854.0,19
2021-12-08,643316.0,26804.833333333332,32324.0,19
2021-12-09,747323.0,31138.458333333332,36098.0,17
2021-12-10,738461.0,30769.208333333332,34456.0,17
2021-12-11,658983.0,27457.625,30958.0,19
2021-12-12,614132.0,25588.833333333332,30520.0,20
2021-12-13,727216.0,30300.666666666668,35240.0,19
2021-12-14,746156.0,31089.833333333332,35862.0,19
2021-12-15,750739.0,31280.791666666668,35930.0,19
2021-12-16,751436.0,31309.833333333332,35971.0,19
2021-12-17,746709.0,31112.875,35049.0,9
2021-12-18,671749.0,27989.541666666668,31614.0,19
2021-12-19,625164.0,26048.5,31087.0,20
2021-12-20,738022.0,30750.916666666668,35598.0,19
2021-12-21,737285.0,30720.208333333332,35005.0,19
2021-12-22,725579.0,30232.458333333332,34458.0,19
2021-12-23,691429.0,28809.541666666668,32544.0,18
2021-12-24,596260.0,24844.166666666668,28186.0,17
2021-12-25,517797.0,21574.875,25723.0,20
2021-12-26,547723.0,22821.791666666668,27645.0,20
2021-12-27,618795.0,25783.125,29909.0,19
2021-12-28,623228.0,25967.833333333332,29670.0,19
2021-12-29,616811.0,25700.458333333332,29776.0,19
2021-12-30,613533.0,25563.875,29758.0,19
2021-12-31,571146.0,23797.75,27558.0,18
2022-01-01,504460.0,21019.166666666668,25842.0,20
2022-01-02,545673.0,22736.375,28264.0,20
2022-01-03,658293.0,27428.875,32488.0,19
2022-01-04,676858.0,28202.416666666668,32805.0,18
2022-01-05,673541.0,28064.208333333332,31939.0,10
2022-01-06,580706.0,24196.083333333332,29391.0,20
2022-01-07,666252.0,27760.5,32559.0,19
2022-01-08,643619.0,26817.458333333332,31568.0,19
2022-01-09,613975.0,25582.291666666668,31226.0,20
2022-01-10,715327.0,29805.291666666668,34967.0,19
2022-01-11,726614.0,30275.583333333332,35079.0,19
2022-01-12,734029.0,30584.541666666668,35619.0,19
2022-01-13,745738.0,31072.416666666668,36268.0,19
2022-01-14,752783.0,31365.958333333332,35889.0,19
2022-01-15,674409.0,28100.375,32400.0,19
2022-01-16,635362.0,26473.416666666668,32399.0,20
2022-01-17,751781.0,31324.208333333332,37056.0,19
2022-01-18,771202.0,32133.416666666668,37383.0,19
2022-01-19,772903.0,32204.291666666668,37430.0,19
2022-01-20,771952.0,32164.666666666668,37407.0,19
2022-01-21,768659.0,32027.458333333332,36746.0,19
2022-01-22,688533.0,28688.875,33024.0,19
2022-01-23,647412.0,26975.5,32790.0,19
2022-01-24,767221.0,31967.541666666668,37403.0,19
2022-01-25,766313.0,31929.708333333332,37051.0,19
2022-01-26,762910.0,31787.916666666668,36889.0,19
2022-01-27,755439.0,31476.625,36506.0,19
2022-01-28,746075.0,31086.458333333332,35393.0,9
2022-01-29,663233.0,27634.708333333332,31512.0,20
2022-01-30,617141.0,25714.208333333332,31301.0,20
2022-01-31,725826.0,30242.75,35582.0,19
2022-02-01,734254.0,30593.916666666668,35608.0,19
2022-02-02,727304.0,30304.333333333332,35338.0,19
2022-02-03,724323.0,30180.125,35154.0,19
2022-02-04,718883.0,29953.458333333332,34321.0,19
2022-02-05,643909.0,26829.541666666668,30660.0,20
2022-02-06,604787.0,25199.458333333332,30585.0,20
2022-02-07,708448.0,29518.666666666668,34681.0,19
2022-02-08,717590.0,29899.583333333332,34870.0,19
2022-02-09,718220.0,29925.833333333332,34722.0,19
2022-02-10,723340.0,30139.166666666668,35139.0,19
2022-02-11,715456.0,29810.666666666668,33658.0,19
2022-02-12,642972.0,26790.5,30873.0,19
2022-02-13,597915.0,24913.125,30703.0,19
2022-02-14,703292.0,29303.833333333332,34710.0,19
2022-02-15,720121.0,30005.041666666668,35137.0,19
2022-02-16,717289.0,29887.041666666668,34720.0,19
2022-02-17,708909.0,29537.875,33719.0,19
2022-02-18,697045.0,29043.541666666668,32884.0,19
2022-02-19,637216.0,26550.666666666668,30279.0,19
2022-02-20,594966.0,24790.25,29746.0,19
2022-02-21,693467.0,28894.458333333332,33879.0,19
2022-02-22,699126.0,29130.25,33726.0,19
2022-02-23,698042.0,29085.083333333332,33653.0,19
2022-02-24,699885.0,29161.875,34141.0,19
2022-02-25,703459.0,29310.791666666668,33212.0,19
2022-02-26,637339.0,26555.791666666668,30144.0,19
2022-02-27,590683.0,24611.791666666668,29090.0,19
2022-02-28,670454.0,27935.583333333332,32337.0,19
2022-03-01,688832.0,28701.333333333332,33446.0,19
2022-03-02,696890.0,29037.083333333332,33678.0,19
2022-03-03,704261.0,29344.208333333332,34464.0,19
2022-03-04,702173.0,29257.208333333332,32868.0,9
2022-03-05,623201.0,25966.708333333332,29520.0,20
2022-03-06,584823.0,24367.625,29501.0,20
2022-03-07,696521.0,29021.708333333332,34423.0,19
2022-03-08,699516.0,29146.5,33620.0,19
2022-03-09,690564.0,28773.5,33311.0,19
2022-03-10,683108.0,28462.833333333332,32990.0,19
2022-03-11,687843.0,28660.125,32910.0,19
2022-03-12,606539.0,25272.458333333332,28928.0,20
2022-03-13,561567.0,23398.625,28234.0,19
2022-03-14,687035.0,28626.458333333332,33900.0,19
2022-03-15,687916.0,28663.166666666668,33327.0,19
