date,temp_mean_c,temp_max_c,temp_min_c,sunshine_hours,wind_speed_ms,wind_gust_ms,precip_mm,humidity_mean_pct,pressure_max_hpa,pressure_min_hpa,n_stations
2018-09-07,22.469009135628948,27.881307097680956,17.040337315530568,8.450878425860857,2.4774501992031865,9.691314741035855,0.17134404057480984,62.699142634450496,974.1667965705377,971.0993764614183,16
2018-09-08,21.868306394940266,27.036683063949397,16.694588896697116,4.390513000702741,2.5580876494023896,9.140876494023901,2.3973795435333893,68.423226812159,976.454481683554,972.9653936087295,16
2018-09-09,22.36914968376669,27.648840477863665,17.09142656359803,5.990864371047083,2.3821513944223103,13.741035856573703,0.5775065387968614,67.7116134060795,978.3736554949335,974.7117692907245,16
2018-09-10,22.23822909346451,27.329444834855934,17.171820098383694,6.199789177793394,2.5521912350597606,8.793705179282865,0.0,65.78487918939985,980.3472330475446,977.2954014029617,16
2018-09-11,22.899156711173575,28.268165846802525,17.554040758959943,7.6496837666900905,2.582071713147409,9.229721115537846,0.567343336275375,65.97427903351519,980.5467653936087,977.3419329696025,16
2018-09-12,23.98057742782152,29.397812773403324,18.523622047244093,7.612685914260717,1.9851282051282046,11.262871794871792,0.03565891472868217,64.78863409770688,976.8458624127616,973.2967098703887,15
2018-09-13,23.838018271257905,30.24968376669009,17.424947294448348,9.72487702037948,2.067410358565736,7.308764940239042,0.0,59.15900233826967,977.3415432579887,974.1452844894776,16
2018-09-14,24.177793394237522,30.232044975404072,18.139494026704142,8.78250175685172,2.1792031872509954,8.516015936254979,4.177793394237526,58.197973499610285,976.8879189399843,973.8671083398286,16
2018-09-15,22.82276879831342,27.46809557273366,18.213914265635978,6.179761068165846,2.470916334661354,9.184382470119521,1.2860154602951512,67.51831644583007,978.2487139516755,975.1998441153545,16
2018-09-16,23.29388615600843,29.050456781447643,17.52579058327477,9.148910751932537,2.095458167330677,7.6893227091633465,0.049191848208011243,63.28448947778642,978.1787217459081,975.052766952455,16
2018-09-17,23.608011243851017,29.134574841883342,18.083907238229095,8.067111735769501,2.5326693227091623,9.325896414342628,1.7235827664399093,65.0592361652377,976.541543257989,971.9263445050661,16
2018-09-18,22.864441321152494,27.751581166549542,18.018622628250174,6.520028109627547,1.8874103585657367,7.673545816733066,1.0088167053364268,70.52533125487139,976.0005455962586,972.327591582229,16
2018-09-19,23.359030217849607,29.381869290231904,17.316514406184115,9.426704146170064,2.0247808764940234,7.107649402390437,0.09746192893401016,64.26890101325019,978.3562743569756,975.3995323460639,16
2018-09-20,24.16654954321855,30.658186929023188,17.705481377371747,9.444202389318342,1.8713147410358562,7.306852589641433,0.01218274111675127,57.750584567420105,977.9685892439594,973.8761496492596,16
2018-09-21,24.108995080815177,31.150948699929724,17.089529163738582,8.977652846099788,2.2835059760956167,7.8781673306772895,0.006605762473647225,58.66484801247076,978.0273577552609,973.7105222135618,16
2018-09-22,24.557835558678846,31.445256500351366,17.6841180604357,10.348067463106112,2.197051792828684,7.410756972111553,0.0,55.7310989867498,980.0470771628992,976.970615744349,16
2018-09-23,24.818973998594515,32.03352073085031,17.59156711173577,10.028531271960645,2.201513944223107,7.193306772908364,0.38685874912157414,55.964146531566634,980.561028838659,976.7554169914264,16
2018-09-24,23.559803232607166,29.831061138439914,17.26612789880534,9.599648629655656,2.4626294820717125,8.55840637450199,0.025697503671071948,55.43257989088074,980.6106001558844,976.9639127045984,16
2018-09-25,21.683626141953617,27.34167252283907,16.01145467322558,8.136401967673928,2.225577689243027,8.620876494023902,0.7509933774834437,56.135619641465304,982.2031956352298,978.1824629773968,16
2018-09-26,22.042023893183416,26.91630358397751,17.186788475052705,5.721574139142657,2.9243824701195207,10.235458167330675,2.946591707659873,63.355416991426324,985.2621200311768,981.1858924395945,16
2018-09-27,21.434855938158815,27.06205200281096,15.804286718200983,8.671257905832746,2.31410358565737,8.343824701195217,0.03552923760177646,62.87996882307092,985.3239282930631,979.9258768511299,16
2018-09-28,21.026071679550242,27.884258608573433,14.169009135628952,9.568587491215741,2.1422310756972105,7.117689243027885,0.0,59.52844894777862,979.9657833203428,974.1042088854246,16
2018-09-29,20.83970484891075,27.961489810260012,13.717638791286015,9.848489107519324,2.121035856573705,7.675776892430276,0.0013352073085031624,56.4559625876851,975.2301636788775,971.6732657833202,16
2018-09-30,21.177793394237526,27.997189037245256,14.393323963457485,9.709697821503864,1.9484462151394417,7.3058167330677275,0.0,56.374123148869835,976.002416212003,972.3998441153544,16
2018-10-01,19.74673225579761,25.46914968376669,14.032326071679549,8.762473647224173,2.6110756972111546,8.962948207171314,0.004837490551776266,51.76539360872954,977.7183943881527,974.0016367887762,16
2018-10-02,17.656008432888264,24.531693605059733,10.736753338018271,10.045888966971187,1.959123505976095,7.960705496308449,0.0,44.87763055339049,979.6713172252532,976.7102883865937,16
2018-10-03,19.134926212227686,27.14968376669009,11.117709065354884,10.311103302881236,1.947490039840637,6.88254980079681,0.0,45.07950116913483,980.1956352299296,976.6147310989865,16
2018-10-04,19.26802529866479,27.12382290934645,11.401054111033028,10.055516514406184,1.9125896414342625,7.234820717131473,0.0,52.78254091971939,978.0895557287606,974.3232268121589,16
2018-10-05,19.53281799016163,26.841391426563597,12.244834855938159,9.775685172171467,1.804701195219123,7.007649402390436,0.0041206769683590876,55.66406858924395,975.7311769290723,971.7681995323459,16
2018-10-06,20.17849613492621,27.43352073085031,12.970765987350665,8.589318341531973,2.4788047808764935,10.66462151394422,0.8053408292340125,57.87217459080279,974.9270459859703,969.6763055339048,16
2018-10-07,17.557976106816582,21.98756148981026,13.161981728742093,8.24673225579761,3.192749003984063,9.900557768924301,1.616373858046381,52.66095089633669,975.2516757599377,971.2195635229928,16
2018-10-08,16.11784961349262,21.19543218552354,11.047013352073083,6.7837666900913565,2.0104382470119515,7.531553784860557,0.06082621082621082,58.29384255650819,974.627591582229,971.4010911925175,16
2018-10-09,16.361278988053407,21.568938861560085,11.140407589599437,4.935699226985243,2.4296414342629475,10.553944223107568,3.630871491875923,65.95635229929852,971.8760717069366,966.8494154325798,16
2018-10-10,18.548418833450455,23.500491918482076,13.606886858749121,6.796134926212227,2.449721115537848,8.342629482071711,2.0356347438752787,69.22213561964145,967.9707716289945,963.9667965705376,16
2018-10-11,19.461278988053408,24.437034434293743,14.483907238229092,4.133520730850316,2.587250996015936,8.929163346613544,0.7262641509433964,73.6024941543258,974.5972720187061,966.6072486360093,16
2018-10-12,20.502178496134924,26.089810260014055,14.917006324666199,7.568165846802529,2.2006374501992028,8.163505976095616,0.34289919058130974,68.16367887763056,978.3353858144969,974.4021044427122,16
2018-10-13,21.32044975404076,26.6013352073085,16.031412508784257,6.832888264230498,2.434183266932271,9.434980079681273,2.925706010137581,65.87217459080277,977.0089633671083,968.1144972720186,16
2018-10-14,17.783836964160223,22.134153197470134,13.473647224174279,3.1866479269149686,3.523107569721115,14.655617529880475,20.572733661278985,75.23148869836321,969.9375681995323,961.7197973499609,16
2018-10-15,15.567673928320449,19.61152494729445,11.513000702740689,4.916584680252987,2.6439043824701187,11.247410358565737,1.3342793129200898,69.07014809041308,969.4216679657052,963.6568978955573,16
2018-10-16,16.531693605059733,21.615600843288824,11.431974701335204,6.63731553056922,1.7782470119521907,6.811075697211154,0.6736472241742797,72.4762275915822,974.6655494933749,968.8795011691348,16
2018-10-17,17.33970484891075,22.794448348559378,11.829585382993674,7.898805340829234,1.9691633466135454,7.2617529880478076,1.4104783599088837,70.55105222135619,974.5216679657054,969.443959469992,16
2018-10-18,16.443007730147574,19.858889669711875,12.99248067463106,1.832268121590023,2.526294820717131,9.26239043824701,6.500896191187453,80.5066250974279,970.3961808261885,966.9974279033514,15
2018-10-19,17.75108924806746,20.75263527758257,14.756008432888263,3.5269852424455372,2.6782470119521906,8.680079681274899,3.3714687280393534,81.04286827747467,974.7672642244739,968.4900233826967,16
2018-10-20,17.928952916373856,21.89782150386507,13.931553056921995,4.181658468025298,2.439760956175298,8.698486055776891,1.2891419893697798,79.25019485580671,978.3229150428682,974.1380358534682,16
2018-10-21,18.67744202389318,23.283204497540403,14.096767392832044,5.565003513703443,2.0176095617529874,8.057211155378484,0.0713529856386999,77.9945440374123,978.722447388932,975.0807482462974,16
2018-10-22,17.533169360505973,22.531412508784257,12.504708362614194,7.232958538299367,1.9283665338645415,7.0796812749003974,1.423190442726634,73.24162120031177,980.9421667965703,976.1649259547931,16
