date,demand_mwh_day,demand_mean_mw,demand_peak_mw,demand_peak_hour,wind_gen_mwh_day,wind_gen_mean_mw,wind_gen_peak_mw,wind_gen_peak_hour,solar_pv_mwh_day,solar_pv_mean_mw,solar_pv_peak_mw,solar_pv_peak_hour,wind_penetration,solar_penetration,renewables_penetration
2020-03-25,589430.3999999999,24559.599999999995,24559.6,0,124199.03,5174.959583333333,7110.0,20,99068.1,4127.837500000001,7617.5,14.0,0.21071025518873818,0.1680742968126517,0.3787845520013899
2020-03-26,589430.3999999999,24559.599999999995,24559.6,0,82558.404,3439.9334999999996,6096.726,20,219767.0,9156.958333333334,15724.4,14.0,0.14006472010944804,0.372846395435322,0.5129111155447701
2020-03-27,589430.3999999999,24559.599999999995,24559.6,0,103638.615,4318.275625,7460.941,20,166954.5,6956.4375,9669.4,12.0,0.1758284184188668,0.28324718236453367,0.4590756007834005
2020-03-28,589430.3999999999,24559.599999999995,24559.6,0,103017.832,4292.409666666666,6700.485,20,87051.1,3627.129166666667,6400.7,12.0,0.1747752270666732,0.14768681764632435,0.32246204471299755
2020-03-29,589430.3999999999,24559.6,24559.6,0,52551.39547826086,2189.6414782608695,4050.934,0,189796.69565217392,7908.195652173913,11185.0,16.0,0.08915623537276135,0.322000181280392,0.41115641665315333
2020-03-30,589430.3999999999,24559.599999999995,24559.6,0,57339.871,2389.161291666667,4435.011,21,288859.2,12035.800000000001,15130.6,13.0,0.09728013858803347,0.49006498477173904,0.5873451233597725
2020-03-31,589430.3999999999,24559.599999999995,24559.6,0,62615.422000000006,2608.9759166666668,5220.791,21,215672.09999999998,8986.3375,11766.9,13.0,0.10623039123872813,0.36589917995407095,0.4721295711927991
2020-04-01,589430.3999999999,24559.599999999995,24559.6,0,88538.636,3689.1098333333334,6216.483,21,121061.30000000002,5044.220833333334,7143.0,0.0,0.1502105015282551,0.20538692948310783,0.35559743101136293
2020-04-02,589430.3999999999,24559.599999999995,24559.6,0,76160.071,3173.3362916666665,4710.509,21,149951.5,6247.979166666667,9805.3,14.0,0.12920960812336793,0.25440068920775044,0.3836102973311184
2020-04-03,589430.3999999999,24559.599999999995,24559.6,0,80397.569,3349.8987083333336,6503.077,21,140257.3,5844.054166666666,7987.0,12.0,0.136398748690261,0.23795396369104818,0.3743527123813092
2020-04-04,589430.3999999999,24559.599999999995,24559.6,0,48627.939999999995,2026.1641666666665,3893.421,0,232344.5,9681.020833333334,15011.9,14.0,0.08249988463438601,0.3941847926404882,0.47668467727487424
2020-04-05,589430.3999999999,24559.599999999995,24559.6,0,50662.498,2110.9374166666666,3753.084,21,263557.6,10981.566666666666,14920.8,13.0,0.08595162041184168,0.4471394756700707,0.5330910960819124
2020-04-06,589430.3999999999,24559.599999999995,24559.6,0,80463.829,3352.6595416666664,6413.497,21,114603.2,4775.133333333333,6732.6,14.0,0.13651116230177474,0.19443041960509674,0.3309415819068715
2020-04-07,589430.3999999999,24559.599999999995,24559.6,0,83019.402,3459.1417500000002,5447.398,21,128001.9,5333.412499999999,8753.9,14.0,0.14084682771706383,0.2171620262544993,0.3580088539715631
2020-04-08,589430.3999999999,24559.599999999995,24559.6,0,78341.53,3264.2304166666668,5304.152,21,109194.4,4549.766666666666,7984.0,14.0,0.13291056925465672,0.1852541029441305,0.3181646721987872
2020-04-09,589430.3999999999,24559.599999999995,24559.6,0,67371.016,2807.125666666667,4818.946,21,117298.5,4887.4375,8200.8,14.0,0.11429850920481878,0.19900313930194305,0.31330164850676184
2020-04-10,589430.3999999999,24559.599999999995,24559.6,0,65025.212,2709.3838333333333,4115.333,21,113544.80000000002,4731.033333333334,7270.8,14.0,0.1103187280466023,0.19263478775441517,0.3029535158010175
2020-04-11,589430.3999999999,24559.599999999995,24559.6,0,69574.461,2898.9358749999997,4679.393,21,105282.80000000002,4386.783333333334,7281.6,14.0,0.11803677075359535,0.1786178656547067,0.29665463640830203
2020-04-12,589430.3999999999,24559.599999999995,24559.6,0,59157.918000000005,2464.91325,3783.662,21,137219.5,5717.479166666667,9180.7,14.0,0.10036455194710014,0.2328001745413878,0.33316472648848794
2020-04-13,589430.3999999999,24559.599999999995,24559.6,0,67591.61,2816.3170833333334,4762.438,21,97809.7,4075.4041666666667,6750.8,15.0,0.11467275864970658,0.16593935433258958,0.28061211298229616
2020-04-14,589430.3999999999,24559.599999999995,24559.6,0,79419.617,3309.150708333333,5551.443,21,135941.5,5664.229166666667,9099.1,16.0,0.1347396011471414,0.2306319796196464,0.3653715807667878
2020-04-15,589430.3999999999,24559.599999999995,24559.6,0,76970.8,3207.116666666667,5161.925,21,214311.3,8929.637499999999,13472.7,13.0,0.13058505295960307,0.36359051043176605,0.49417556339136914
2020-04-16,589430.3999999999,24559.599999999995,24559.6,0,81081.581,3378.3992083333337,5590.537,21,232104.10000000003,9671.004166666668,14599.7,13.0,0.13755921140138008,0.39377694126397295,0.5313361526653531
2020-04-17,589430.3999999999,24559.599999999995,24559.6,0,99916.573,4163.190541666667,7445.351,21,185419.8,7725.825,11443.8,14.0,0.1695137763508635,0.3145745451880324,0.4840883215388959
2020-04-18,589430.3999999999,24559.599999999995,24559.6,0,108529.968,4522.081999999999,6468.094,22,70033.0,2918.0416666666665,4975.9,13.0,0.18412685874362777,0.11881470653702288,0.30294156528065064
2020-04-19,589430.3999999999,24559.599999999995,24559.6,0,105314.817,4388.117375,5876.352,0,96581.7,4024.2374999999997,7290.9,17.0,0.17867218419681105,0.16385598706819332,0.34252817126500434
2020-04-20,589430.3999999999,24559.599999999995,24559.6,0,106308.526,4429.521916666667,6838.364,21,165792.4,6908.016666666666,10491.6,13.0,0.18035806432786639,0.28127561795251826,0.46163368228038465
2020-04-21,589430.3999999999,24559.599999999995,24559.6,0,120201.48200000002,5008.395083333334,5824.272,21,174287.7,7261.9875,10763.3,15.0,0.2039282025494444,0.2956883459013991,0.49961654845084347
2020-04-22,589430.3999999999,24559.599999999995,24559.6,0,122166.80900000001,5090.283708333333,7804.785,21,172400.1,7183.337500000001,9717.0,0.0,0.20726248425598684,0.2924859321813059,0.49974841643729273
2020-04-23,589430.3999999999,24559.599999999995,24559.6,0,150020.648,6250.860333333333,8178.62,21,101363.19999999998,4223.466666666666,7678.2,13.0,0.2545180024647524,0.1719680559401076,0.42648605840486004
2020-04-24,589430.3999999999,24559.599999999995,24559.6,0,146483.063,6103.460958333333,7811.521,0,127271.4,5302.974999999999,9354.1,14.0,0.24851630150056736,0.21592269418068702,0.46443899568125435
2020-04-25,589430.3999999999,24559.599999999995,24559.6,0,135534.567,5647.273625000001,7247.146,21,76456.5,3185.6875,5912.2,15.0,0.22994159615791793,0.1297125156761511,0.35965411183406903
2020-04-26,589430.3999999999,24559.599999999995,24559.6,0,132549.362,5522.890083333333,8057.733,22,102120.80000000002,4255.033333333334,6981.0,14.0,0.22487703722101882,0.173253364604201,0.3981304018252198
2020-04-27,589430.3999999999,24559.599999999995,24559.6,0,146596.745,6108.197708333333,7703.908,21,154586.1,6441.087500000001,10291.1,15.0,0.24870916905541354,0.26226353442238476,0.5109727034777983
2020-04-28,589430.3999999999,24559.599999999995,24559.6,0,134366.268,5598.5945,7088.504,22,230384.0,9599.333333333334,14253.3,15.0,0.22795951481294488,0.3908587001959859,0.6188182150089307
2020-04-29,589430.3999999999,24559.599999999995,24559.6,0,110956.71300000002,4623.196375,6343.814,21,298815.8,12450.658333333333,18132.4,16.0,0.18824396061010773,0.5069568858341884,0.6952008464442961
2020-04-30,589430.3999999999,24559.599999999995,24559.6,0,90736.994,3780.7080833333334,5166.844,21,367136.8,15297.366666666667,20957.7,14.0,0.1539401327111734,0.6228670933837143,0.7768072260948877
2020-05-01,589430.3999999999,24559.599999999995,24559.6,0,73200.026,3050.001083333333,4890.069,21,353150.10000000003,14714.587500000001,20161.7,14.0,0.12418773446364492,0.5991379134839331,0.723325647947578
2020-05-02,589430.3999999999,24559.599999999995,24559.6,0,93717.211,3904.8837916666666,6449.951,22,205692.7,8570.529166666667,12491.6,14.0,0.1589962292409757,0.3489685974798722,0.5079648267208479
2020-05-03,589430.3999999999,24559.599999999995,24559.6,0,87487.308,3645.3045,5876.62,22,124904.70000000001,5204.3625,9098.2,15.0,0.1484268677014284,0.2119074618479129,0.3603343295493413
2020-05-04,589430.3999999999,24559.599999999995,24559.6,0,81700.997,3404.2082083333335,5029.196,22,252259.19999999998,10510.8,16189.3,15.0,0.13861008356542184,0.42797113959510746,0.5665812231605293
2020-05-05,589430.3999999999,24559.599999999995,24559.6,0,126313.41699999999,5263.059041666666,7883.579,21,162459.8,6769.158333333333,9980.0,14.0,0.2142974251073579,0.275621684935151,0.4899191100425089
2020-05-06,589430.3999999999,24559.599999999995,24559.6,0,132311.903,5512.995958333333,7884.515,21,109199.0,4549.958333333333,7685.2,14.0,0.2244741754073085,0.18526190708860624,0.40973608249591476
2020-05-07,589430.3999999999,24559.599999999995,24559.6,0,117842.576,4910.107333333333,6879.466,21,199537.3,8314.054166666667,12348.6,14.0,0.1999261931518972,0.3385256342394285,0.5384518273913257
2020-05-08,589430.3999999999,24559.599999999995,24559.6,0,108683.641,4528.485041666667,6860.764,21,162015.7,6750.654166666667,9922.3,14.0,0.18438757315537174,0.2748682456826116,0.45925581883798333
2020-05-09,589430.3999999999,24559.599999999995,24559.6,0,95542.9,3980.9541666666664,5787.171,0,157017.6,6542.400000000001,11612.4,15.0,0.16209360765919098,0.2663887033990782,0.42848231105826917
2020-05-10,589430.3999999999,24559.599999999995,24559.6,0,84854.43400000001,3535.601416666667,5423.42,21,190167.2,7923.633333333334,13555.9,16.0,0.14396005703133063,0.32262876159763737,0.466588818628968
2020-05-11,589430.3999999999,24559.599999999995,24559.6,0,94372.593,3932.191375,6459.241,22,231630.90000000002,9651.2875,13812.6,13.0,0.16010811963549895,0.39297413231485867,0.5530822519503577
2020-05-12,589430.3999999999,24559.599999999995,24559.6,0,140032.377,5834.682375,7212.244,19,88667.2,3694.4666666666667,5346.3,14.0,0.23757236986758748,0.15042861718703346,0.38800098705462094
2020-05-13,589430.3999999999,24559.599999999995,24559.6,0,134158.815,5589.950625,7386.461,21,124759.6,5198.316666666667,8151.7,13.0,0.22760755977296052,0.21166129198629732,0.43926885175925784
2020-05-14,589430.3999999999,24559.599999999995,24559.6,0,105031.895,4376.3289583333335,6224.009,21,166233.0,6926.375,10206.0,14.0,0.17819219198738312,0.2820231192690435,0.4602153112564266
2020-05-15,589430.3999999999,24559.599999999995,24559.6,0,103648.24800000002,4318.677000000001,5658.799,22,210147.2,8756.133333333333,11606.2,15.0,0.17584476131533094,0.3565258934727494,0.5323706547880803
2020-05-16,589430.3999999999,24559.599999999995,24559.6,0,90876.342,3786.51425,5419.89,21,221262.8,9219.283333333333,11835.6,15.0,0.15417654399908798,0.3753840996324588,0.5295606436315468
2020-05-17,589430.3999999999,24559.599999999995,24559.6,0,81857.335,3410.722291666667,5962.545,22,173703.6,7237.650000000001,9239.5,12.0,0.13887531929130228,0.29469738920829336,0.4335727084995956
2020-05-18,589430.3999999999,24559.599999999995,24559.6,0,90716.849,3779.8687083333334,5639.556,21,152711.9,6362.995833333333,10201.8,14.0,0.15390595564802903,0.2590838545144601,0.41298981016248915
2020-05-19,589430.3999999999,24559.599999999995,24559.6,0,79941.81,3330.90875,5134.152,21,158508.5,6604.520833333333,9666.7,14.0,0.13562552932458186,0.2689180944857951,0.404543623810377
2020-05-20,589430.3999999999,24559.599999999995,24559.6,0,80175.582,3340.64925,4802.275,21,122250.1,5093.754166666667,8063.3,15.0,0.13602213594683954,0.2074037918641455,0.343425927810985
2020-05-21,589430.3999999999,24559.599999999995,24559.6,0,91173.849,3798.910375,5742.586,22,111085.20000000001,4628.55,7470.2,16.0,0.15468128043616347,0.18846194563429378,0.3431432260704572
2020-05-22,589430.3999999999,24559.599999999995,24559.6,0,102467.83000000002,4269.492916666667,5389.187,22,109223.4,4550.974999999999,7864.7,16.0,0.17384211944277056,0.18530330298539066,0.3591454224281612
2020-05-23,589430.3999999999,24559.599999999995,24559.6,0,67312.566,2804.69025,3837.563,1,210539.8,8772.491666666667,13119.6,17.0,0.11419934567338233,0.35719196023822325,0.4713913059116056
2020-05-24,589430.3999999999,24559.599999999995,24559.6,0,64911.193,2704.6330416666665,4670.546,22,244130.2,10172.091666666667,12036.3,12.0,0.11012528875334562,0.41417985906393706,0.5243051478172827
2020-05-25,589430.3999999999,24559.599999999995,24559.6,0,71116.403,2963.1834583333334,3934.009,9,208286.0,8678.583333333334,11640.8,16.0,0.1206527573060365,0.3533682687557344,0.4740210260617709
2020-05-26,589430.3999999999,24559.599999999995,24559.6,0,62881.861999999994,2620.077583333333,3535.952,21,244738.9,10197.454166666666,13188.2,14.0,0.1066824208591888,0.4152125509644566,0.5218949718236454
2020-05-27,589430.3999999999,24559.599999999995,24559.6,0,68687.317,2861.9715416666663,4333.344,21,228811.7,9533.820833333333,12529.7,14.0,0.11653168380863968,0.3881912096831111,0.5047228934917508
2020-05-28,589430.3999999999,24559.599999999995,24559.6,0,79975.686,3332.32025,5783.25,21,182130.3,7588.7625,10703.6,14.0,0.13568300175898632,0.3089937336112966,0.44467673537028296
2020-05-29,589430.3999999999,24559.599999999995,24559.6,0,99302.11799999999,4137.58825,4992.543,7,136690.9,5695.454166666666,8690.7,15.0,0.1684713207869835,0.2319033765479351,0.4003746973349186
2020-05-30,589430.3999999999,24559.599999999995,24559.6,0,77829.674,3242.903083333333,4732.061,21,154106.2,6421.091666666667,9564.4,15.0,0.13204217834709578,0.26144935856718626,0.39349153691428207
2020-05-31,589430.3999999999,24559.599999999995,24559.6,0,71846.85,2993.61875,5067.992,22,128466.59999999999,5352.775,8733.0,14.0,0.12189199946253199,0.21795041450186486,0.33984241396439685
2020-06-01,589430.3999999999,24559.599999999995,24559.6,0,104337.875,4347.411458333333,6757.451,21,108447.9,4518.662499999999,8084.3,14.0,0.17701475017236984,0.18398762601996776,0.3610023761923376
2020-06-02,589430.3999999999,24559.599999999995,24559.6,0,110172.91,4590.537916666667,5905.297,21,93972.5,3915.5208333333335,7177.5,14.0,0.18691419716390606,0.1594293405972953,0.34634353776120136
2020-06-03,589430.3999999999,24559.599999999995,24559.6,0,90663.742,3777.6559166666666,5351.241,8,136718.2,5696.591666666667,11411.8,16.0,0.1538158568000565,0.23194969244884558,0.38576554924890205
2020-06-04,589430.3999999999,24559.599999999995,24559.6,0,84245.173,3510.2155416666665,4798.283,8,273272.8,11386.366666666667,17741.3,15.0,0.14292641336449563,0.46362182880285785,0.6065482421673535
2020-06-05,589430.3999999999,24559.599999999995,24559.6,0,84638.386,3526.5994166666665,5687.364,22,196596.6,8191.525000000001,11958.9,14.0,0.14359352011704862,0.3335365804003323,0.4771301005173809
2020-06-06,589430.3999999999,24559.599999999995,24559.6,0,66937.868,2789.0778333333333,4019.215,0,141557.2,5898.216666666667,10052.3,16.0,0.11356365060234425,0.2401593131267068,0.35372296372905104
2020-06-07,589430.3999999999,24559.599999999995,24559.6,0,61657.91099999999,2569.079625,3236.916,0,221360.09999999998,9223.3375,14170.0,15.0,0.10460592293848435,0.37554917425365236,0.4801550971921367
2020-06-08,589430.3999999999,24559.599999999995,24559.6,0,63513.177,2646.382375,3548.711,22,211357.60000000003,8806.566666666668,12271.0,15.0,0.10775348030912558,0.3585794014017602,0.46633288171088577
2020-06-09,589430.3999999999,24559.599999999995,24559.6,0,73464.978,3061.04075,4255.825,21,194741.8,8114.241666666666,11477.9,13.0,0.12463723961302303,0.33038981362345754,0.45502705323648057
2020-06-10,589430.3999999999,24559.599999999995,24559.6,0,77718.507,3238.2711249999998,4295.437,8,146403.1,6100.129166666667,9079.2,13.0,0.13185357762341407,0.2483806400212816,0.38023421764469567
2020-06-11,589430.3999999999,24559.599999999995,24559.6,0,61794.402,2574.7667500000002,3239.187,8,261656.40000000002,10902.35,17269.8,15.0,0.10483748717405823,0.4439139888271797,0.548751476001238
2020-06-12,589430.3999999999,24559.599999999995,24559.6,0,68446.67,2851.9445833333334,3623.301,21,335411.9,13975.495833333334,17985.1,15.0,0.11612341338349703,0.5690441144535472,0.6851675278370443
2020-06-13,589430.3999999999,24559.599999999995,24559.6,0,63355.225,2639.8010416666666,3882.008,21,237634.5,9901.4375,14040.8,13.0,0.10748550634646603,0.40315955878760246,0.5106450651340685
2020-06-14,589430.3999999999,24559.599999999995,24559.6,0,59628.365999999995,2484.51525,3795.071,22,148817.6,6200.733333333334,11329.9,16.0,0.10116269198195411,0.2524769675944777,0.3536396595764318
2020-06-15,589430.3999999999,24559.599999999995,24559.6,0,72444.83,3018.5345833333336,4944.306,21,157782.8,6574.283333333333,10890.5,16.0,0.12290650431331675,0.267686905867088,0.3905934101804047
2020-06-16,589430.3999999999,24559.599999999995,24559.6,0,74551.03,3106.2929166666668,5294.769,9,169459.3,7060.804166666666,13124.4,16.0,0.12647978455132278,0.28749670868689503,0.41397649323821784
2020-06-17,589430.3999999999,24559.599999999995,24559.6,0,82435.745,3434.822708333333,5006.593,8,128723.70000000001,5363.4875,8961.2,16.0,0.13985662259700213,0.21838659831593354,0.3582432209129357
2020-06-18,589430.3999999999,24559.599999999995,24559.6,0,75678.739,3153.2807916666666,4595.04,9,104830.3,4367.929166666667,7304.8,16.0,0.12839300280406307,0.1778501753557333,0.3062431781597964
2020-06-19,589430.3999999999,24559.599999999995,24559.6,0,73492.788,3062.1995,4648.226,8,119218.79999999999,4967.45,7863.4,15.0,0.12468442075603839,0.20226103030993992,0.3269454510659783
2020-06-20,589430.3999999999,24559.599999999995,24559.6,0,56680.241,2361.6767083333334,3587.0,22,116083.0,4836.791666666667,8550.0,15.0,0.09616104123574219,0.19694097895188306,0.29310202018762527
2020-06-21,589430.3999999999,24559.599999999995,24559.6,0,51254.822,2135.617583333333,3250.622,22,146510.9,6104.620833333333,9302.2,15.0,0.08695652955802756,0.24856352845051768,0.33552005800854523
2020-06-22,589430.3999999999,24559.599999999995,24559.6,0,70013.431,2917.2262916666664,5176.499,20,188465.2,7852.716666666667,10266.1,16.0,0.11878150668849113,0.3197412281416093,0.43852273483010046
2020-06-23,589430.3999999999,24559.599999999995,24559.6,0,87624.38,3651.0158333333334,6317.244,21,163030.8,6792.95,9658.0,15.0,0.14865941763438062,0.2765904167820323,0.4252498344164129
2020-06-24,589430.3999999999,24559.599999999995,24559.6,0,73735.247,3072.3019583333335,5176.256,20,138248.6,5760.358333333334,9570.3,13.0,0.12509576533548322,0.23454609738486518,0.35964186272034837
2020-06-25,589430.3999999999,24559.599999999995,24559.6,0,84381.398,3515.8915833333335,5538.258,8,128996.19999999998,5374.841666666666,9444.1,14.0,0.14315752631693243,0.2188489090484644,0.36200643536539684
2020-06-26,589430.3999999999,24559.599999999995,24559.6,0,84360.491,3515.020458333333,5087.121,20,168560.0,7023.333333333333,12372.0,16.0,0.14312205648029014,0.2859709984418856,0.42909305492217575
2020-06-27,589430.3999999999,24559.599999999995,24559.6,0,69415.44,2892.31,5163.874,22,165226.1,6884.420833333334,9998.0,15.0,0.11776698317562177,0.28031485990542737,0.39808184308104916
2020-06-28,589430.3999999999,24559.599999999995,24559.6,0,65400.08,2725.0033333333336,4480.46,22,131130.2,5463.758333333334,8638.7,16.0,0.11095471153167534,0.2224693534639544,0.33342406499562977
2020-06-29,589430.3999999999,24559.599999999995,24559.6,0,80591.187,3357.9661250000004,5488.125,12,157184.3,6549.345833333333,10119.4,17.0,0.13672723191745798,0.26667151880866685,0.40339875072612486
2020-06-30,589430.3999999999,24559.599999999995,24559.6,0,93515.386,3896.4744166666665,5716.897,21,163079.3,6794.970833333333,11219.9,16.0,0.15865382240210213,0.27667269960965707,0.4353265220117592
2020-07-01,589430.3999999999,24559.599999999995,24559.6,0,89477.064,3728.211,4781.513,9,176593.0,7358.041666666667,13221.3,16.0,0.15180259450479652,0.2995994098709534,0.45140200437574995
2020-07-02,589430.3999999999,24559.599999999995,24559.6,0,74486.28,3103.595,5512.119,10,184590.3,7691.2625,13329.4,17.0,0.12636993273506084,0.3131672543526768,0.4395371870877376
2020-07-03,589430.3999999999,24559.599999999995,24559.6,0,51449.762,2143.7400833333336,3046.391,10,195431.5,8142.979166666667,10285.9,16.0,0.08728725562848474,0.3315599263288762,0.4188471819573609
2020-07-04,589430.3999999999,24559.599999999995,24559.6,0,45779.308,1907.4711666666665,2781.233,21,160766.1,6698.587500000001,9701.7,16.0,0.07766702905041885,0.27274823287024225,0.3504152619206611
2020-07-05,589430.3999999999,24559.599999999995,24559.6,0,45423.317,1892.6382083333335,2913.642,21,191244.8,7968.533333333333,10636.3,17.0,0.07706307139909989,0.32445696726873946,0.40152003866783936
2020-07-06,589430.3999999999,24559.599999999995,24559.6,0,55152.416,2298.017333333333,3823.03,20,273461.4,11394.225,15106.1,15.0,0.09356900492407587,0.4639417987263637,0.5575108036504396
2020-07-07,589430.3999999999,24559.599999999995,24559.6,0,62467.562000000005,2602.8150833333334,5348.05,20,218423.6,9100.983333333334,10925.1,16.0,0.10597953889042712,0.37056724593777324,0.47654678482820034
2020-07-08,589430.3999999999,24559.599999999995,24559.6,0,62353.20599999999,2598.05025,3663.469,13,186321.0,7763.375,11003.7,14.0,0.10578552785875991,0.31610347888402096,0.42188900674278085
2020-07-09,589430.3999999999,24559.599999999995,24559.6,0,57586.926,2399.45525,3820.536,12,160571.30000000002,6690.470833333334,9869.5,14.0,0.09769928052574148,0.27241774431722565,0.37011702484296716
2020-07-10,589430.3999999999,24559.599999999995,24559.6,0,51664.05099999999,2152.6687916666665,3050.767,10,174215.5,7258.979166666667,11016.7,18.0,0.08765080830578131,0.2955658547641927,0.38321666306997404
2020-07-11,589430.3999999999,24559.599999999995,24559.6,0,48379.565,2015.8152083333334,3690.751,21,274156.6,11423.191666666666,13450.7,15.0,0.08207850324652412,0.46512124247409026,0.5471997457206144
2020-07-12,589430.3999999999,24559.599999999995,24559.6,0,39564.295,1648.5122916666667,2961.405,21,201653.6,8402.233333333334,10390.1,14.0,0.0671229291872289,0.34211604966421827,0.40923897885144717
2020-07-13,589430.3999999999,24559.599999999995,24559.6,0,53591.204,2232.9668333333334,3250.175,21,235935.59999999998,9830.65,13039.9,17.0,0.09092032579249391,0.4002772846463298,0.4911976104388237
2020-07-14,589430.3999999999,24559.599999999995,24559.6,0,52728.40699999999,2197.016958333333,3280.666,9,239338.5,9972.4375,12365.5,18.0,0.08945654482700587,0.40605048534992433,0.4955070301769302
2020-07-15,589430.3999999999,24559.599999999995,24559.6,0,51927.276,2163.6365,3713.22,19,276594.6,11524.775,14091.2,16.0,0.08809738350787473,0.46925743904623857,0.5573548225541133
2020-07-16,589430.3999999999,24559.599999999995,24559.6,0,52525.216,2188.5506666666665,3058.44,21,260761.1,10865.045833333334,13413.2,17.0,0.08911182049653361,0.4423950647947579,0.5315068852912915
2020-07-17,589430.3999999999,24559.599999999995,24559.6,0,54660.327000000005,2277.513625,3953.013,21,275310.0,11471.25,14149.5,16.0,0.09273414978256977,0.46707804687372767,0.5598121966562974
2020-07-18,589430.3999999999,24559.599999999995,24559.6,0,49845.542,2076.8975833333334,3948.375,21,177993.1,7416.379166666667,9540.7,14.0,0.0845656111391608,0.3019747539319316,0.38654036507109246
2020-07-19,589430.3999999999,24559.599999999995,24559.6,0,42857.229,1785.717875,3469.19,22,139070.2,5794.591666666667,9242.3,15.0,0.07270956672747114,0.23593998545036027,0.3086495521778314
2020-07-20,589430.3999999999,24559.599999999995,24559.6,0,57383.954,2390.9980833333334,3817.399,21,195452.9,8143.870833333333,11120.5,16.0,0.09735492774040838,0.3315962325662199,0.4289511603066283
2020-07-21,589430.3999999999,24559.599999999995,24559.6,0,49635.201,2068.133375,3693.774,20,211802.6,8825.108333333334,11938.6,16.0,0.08420875645368818,0.3593343675521318,0.44354312400581997
2020-07-22,589430.3999999999,24559.599999999995,24559.6,0,59400.191999999995,2475.008,4208.355,19,137766.6,5740.275000000001,8645.0,15.0,0.10077558266421278,0.23372835876805817,0.33450394143227097
2020-07-23,589430.3999999999,24559.599999999995,24559.6,0,63046.545,2626.939375,3680.582,18,130059.69999999998,5419.154166666666,8903.6,16.0,0.10696181432108016,0.22065319332019523,0.3276150076412754
2020-07-24,589430.3999999999,24559.599999999995,24559.6,0,59794.541,2491.439208333333,3862.286,13,162019.9,6750.829166666666,9711.1,16.0,0.10144461670114063,0.27487537120582856,0.3763199879069692
2020-07-25,589430.3999999999,24559.599999999995,24559.6,0,51592.462,2149.685916666667,3767.516,22,144833.0,6034.708333333333,9508.1,16.0,0.08752935376254772,0.24571688192532998,0.3332462356878777
2020-07-26,589430.3999999999,24559.599999999995,24559.6,0,50097.912,2087.413,4619.781,22,141898.6,5912.441666666667,9108.9,16.0,0.08499377025684458,0.2407385163710593,0.3257322866279039
2020-07-27,589430.3999999999,24559.599999999995,24559.6,0,73263.619,3052.650791666667,4797.144,11,172438.0,7184.916666666667,11813.9,16.0,0.1242956233679159,0.2925502315455735,0.4168458549134894
2020-07-28,589430.3999999999,24559.599999999995,24559.6,0,76264.648,3177.6936666666666,4771.664,13,200753.2,8364.716666666667,12672.9,17.0,0.12938702856181156,0.34058847321074726,0.4699755017725588
2020-07-29,589430.3999999999,24559.599999999995,24559.6,0,80238.335,3343.2639583333334,5199.36,20,193422.4,8059.266666666666,10821.1,15.0,0.13612859974646713,0.32815138140143435,0.4642799811479015
2020-07-30,589430.3999999999,24559.599999999995,24559.6,0,77733.615,3238.900625,4838.529,20,179020.0,7459.166666666667,12405.9,14.0,0.1318792091483575,0.3037169443584858,0.4355961535068433
2020-07-31,589430.3999999999,24559.599999999995,24559.6,0,97374.75,4057.28125,6338.387,21,140857.3,5869.054166666666,9691.4,16.0,0.16520143854134434,0.23897189557918969,0.404173334120534
2020-08-01,589430.3999999999,24559.599999999995,24559.6,0,61977.524,2582.3968333333332,4134.558,22,188749.4,7864.558333333333,12503.6,17.0,0.1051481633794253,0.320223388545959,0.4253715519253843
2020-08-02,589430.3999999999,24559.599999999995,24559.6,0,53017.944,2209.081,3836.953,21,239206.60000000003,9966.941666666668,14020.9,16.0,0.0899477597355006,0.40582670998984793,0.49577446972534855
2020-08-03,589430.3999999999,24559.599999999995,24559.6,0,67059.421,2794.1425416666666,4140.761,21,202831.8,8451.324999999999,11927.3,16.0,0.1137698717270097,0.34411492858189874,0.45788480030890844
2020-08-04,589430.3999999999,24559.599999999995,24559.6,0,61820.015,2575.833958333333,4305.653,20,191304.6,7971.025000000001,10632.0,15.0,0.10488094098980984,0.3245584211469243,0.4294393621367341
2020-08-05,589430.3999999999,24559.599999999995,24559.6,0,70320.413,2930.017208333333,4462.778,20,137931.5,5747.145833333333,8933.0,14.0,0.11930231796663357,0.23400812038198238,0.353310438348616
2020-08-06,589430.3999999999,24559.599999999995,24559.6,0,69123.366,2880.14025,4559.899,20,171666.1,7152.754166666667,10748.1,15.0,0.11727146411179336,0.2912406621714795,0.4085121262832728
2020-08-07,589430.3999999999,24559.599999999995,24559.6,0,68797.292,2866.5538333333334,4870.699,21,154178.8,6424.116666666666,10071.7,15.0,0.11671826224097029,0.26157252832565137,0.3782907905666216
2020-08-08,589430.3999999999,24559.599999999995,24559.6,0,50308.228,2096.1761666666666,3686.574,20,129717.1,5404.879166666667,9307.9,16.0,0.08535058252848854,0.22007195421206646,0.305422536740555
2020-08-09,589430.3999999999,24559.599999999995,24559.6,0,47464.522,1977.6884166666666,3455.053,22,138869.7,5786.2375,10302.9,15.0,0.080526084165323,0.2355998265444063,0.3161259107097293
2020-08-10,589430.3999999999,24559.599999999995,24559.6,0,64122.106,2671.7544166666667,4611.168,21,162556.7,6773.195833333334,10294.5,14.0,0.10878656072031577,0.2757860809350859,0.38457264165540167
