value,datetime,datetime_utc,tz_time,geo_id,geo_name,indicator_id,indicator_name,unit,date
14.163,2023-01-01T00:00:00.000+01:00,2022-12-31T23:00:00Z,2022-12-31T23:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-01-01
172.93,2023-01-01T00:00:00.000+01:00,2022-12-31T23:00:00Z,2022-12-31T23:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-01-01
0.02,2023-01-01T00:00:00.000+01:00,2022-12-31T23:00:00Z,2022-12-31T23:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-01-01
826.183,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
350.28,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
112.129,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
352.485,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
213.452,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
989.022,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
213.827,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
81.229,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
225.816,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
67.765,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
546.834,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
51.333,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
197.963,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
67.404,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
55.161,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
14.778,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
179.702,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
0.136,2023-02-01T00:00:00.000+01:00,2023-01-31T23:00:00Z,2023-01-31T23:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-02-01
865.577,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
355.6,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
113.061,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
362.272,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
218.444,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
1016.092,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
222.341,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
84.934,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
240.735,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
70.027,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
557.926,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
54.649,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
202.737,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
71.726,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
59.517,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
15.258,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
192.305,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
0.163,2023-03-01T00:00:00.000+01:00,2023-02-28T23:00:00Z,2023-02-28T23:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-03-01
921.002,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
363.498,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
114.579,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
380.092,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
228.354,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
1069.111,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
230.187,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
86.846,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
262.763,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
74.932,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
586.981,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
62.028,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
211.489,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
75.563,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
62.676,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
16.637,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
208.035,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
0.179,2023-04-01T00:00:00.000+02:00,2023-03-31T22:00:00Z,2023-03-31T22:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-04-01
954.589,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
366.864,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
115.904,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
484.521,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
235.126,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
1096.054,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
233.975,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
88.087,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
274.638,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
76.95,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
606.817,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
65.898,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
215.553,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
79.687,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
66.737,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
17.469,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
218.09,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
0.196,2023-05-01T00:00:00.000+02:00,2023-04-30T22:00:00Z,2023-04-30T22:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-05-01
1000.107,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
371.625,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
116.591,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
402.509,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
241.071,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
1123.639,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
238.004,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
89.294,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
0.001,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,12,Ceuta,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
286.717,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
79.517,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
623.356,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
70.419,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
216.735,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
86.035,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
70.304,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
18.245,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
226.629,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
0.261,2023-06-01T00:00:00.000+02:00,2023-05-31T22:00:00Z,2023-05-31T22:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-06-01
1036.142,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
375.345,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
117.2,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
409.464,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
246.246,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
1148.542,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
241.642,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
90.486,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
0.005,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,12,Ceuta,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
298.104,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,13,Comunidad de Madrid,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
81.589,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,14,Comunidad Foral de Navarra,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
636.631,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,15,Comunidad Valenciana,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
73.25,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,16,Extremadura,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
220.66,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,17,Galicia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
91.961,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,18,Islas Baleares,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
74.618,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,19,Islas Canarias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
18.716,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,20,La Rioja,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
233.072,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,21,Región de Murcia,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
0.325,2023-07-01T00:00:00.000+02:00,2023-06-30T22:00:00Z,2023-06-30T22:00:00.000Z,8746,Melilla,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-07-01
1083.393,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,4,Andalucía,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
523.376,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,5,Aragón,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
118.001,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,6,Cantabria,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
429.29,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,7,Castilla-La Mancha,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
257.908,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,8,Castilla y León,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
1192.878,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,9,Cataluña,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
247.223,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,10,País Vasco,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
92.628,2023-08-01T00:00:00.000+02:00,2023-07-31T22:00:00Z,2023-07-31T22:00:00.000Z,11,Principado de Asturias,10413,Potencia instalada de generación autoconsumo total,"[{'name': 'Potencia', 'id': 20}]",2023-08-01
